clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3,1676,0,0,0,1,0,0,1,0,0,0,0,0,-0.6227663641265061,0.7356677190760106,1.145653849023392,-0.5772929823338273,-0.636550836879998,-0.528096352936504
2,5797,0,0,1,0,0,0,0,0,0,0,1,0,0.9323563995203655,0.23797292697266526,-0.6508494212395314,0.9946307260970743,1.0356723609768657,1.0434348700727418
7,988,0,0,0,1,0,0,0,0,1,0,0,0,-1.0220546412790812,-0.5441188891897404,0.6965280314576612,-1.2203526812373777,-1.2568917006010922,-1.2778176703354103
2,7790,0,0,1,0,0,0,0,1,0,0,0,0,1.037432261928938,-0.2597218651306851,1.5947796665891227,1.1375328814089747,1.116586386679617,1.086688022999602
4,6733,0,0,0,0,1,0,0,1,0,0,0,0,0.49103777740436144,-1.1129129373078508,-1.0999752388052622,0.7981402625432118,0.7479780473670825,0.6253210584464293
4,1050,0,0,1,0,0,0,0,0,1,0,0,0,-0.8329180889436509,0.38017143900219036,-0.20172360367380052,-0.8898914470786086,-0.9422260450903923,-0.8741215763513835
4,698,0,0,1,0,0,0,1,0,0,0,0,0,-0.9590091238339378,0.30907218298743033,-0.20172360367380052,-1.1310388341674404,-1.0950636491955894,-1.0759696233433969
2,920,0,0,0,1,0,0,0,1,0,0,0,0,-0.8329180889436509,-0.04642409708638995,2.0439054841548536,-0.8630972929576278,-0.915254703189475,-0.8885392939936705
0,2239,0,0,1,0,0,0,0,0,0,0,1,0,0.36494674251407444,-0.11752335310115501,-1.998226873936724,0.6016497989893493,0.6311022324631083,0.5964856231618559
1,6238,0,1,0,0,0,0,0,0,0,0,1,0,1.5417964014900856,1.5177595352384163,0.6965280314576612,1.4144058073257808,1.2963953326857316,1.5913081404796348
2,1110,0,0,0,1,0,0,0,0,1,0,0,0,-0.6858118815716496,-1.6106077294112011,1.145653849023392,-0.5683615976268337,-0.6005890476787752,-0.7443621175708037
5,552,0,0,0,0,1,0,0,1,0,0,0,0,-1.1691608486510827,0.38017143900219036,0.24740221389193032,-1.586539454224122,-1.5715573561117924,-1.53733658789657
4,1218,0,0,1,0,0,0,0,0,0,0,0,1,-0.5597208466813627,-0.2597218651306851,-1.0101500752921146,-0.4701163658499021,-0.45674189087388356,-0.48484320000964365
4,4460,0,1,0,0,0,0,0,0,1,0,0,0,0.2178405351420732,1.304461767194126,0.24740221389193032,0.3515710271935238,0.32542702425271397,0.4955615996658489
1,1154,0,0,0,1,0,0,0,1,0,0,0,0,-0.5387056741996481,-1.5395084733964362,1.145653849023392,-0.42545944231493343,-0.4027992070720488,-0.5713495058633636
6,2930,0,0,1,0,0,0,0,0,1,0,0,0,-0.1814477420105021,-0.04642409708638995,-0.20172360367380052,0.021109793034754593,-0.025200420459208714,-0.00905851781418438
7,1239,0,0,1,0,0,0,0,0,1,0,0,0,-0.8329180889436509,0.9489654871203058,-1.549101056370993,-0.9256169859065836,-0.8972738085888631,-0.8164507057822368
2,4884,0,0,0,1,0,0,0,1,0,0,0,0,0.47002260492264697,0.5223699510317205,-0.6508494212395314,0.6373753378173244,0.5591786540606625,0.668574211373289
3,1002,0,0,1,0,0,1,0,0,0,0,0,0,-0.9800242963156522,0.7356677190760106,-1.549101056370993,-1.1310388341674404,-1.1669872275980353,-1.0759696233433969
1,16198,0,0,0,1,0,0,0,0,0,0,0,1,3.4121467523626743,0.45127069501695544,0.24740221389193032,2.5486916651139886,2.5190961655273085,2.6005483754397014
6,912,0,0,0,0,1,0,0,0,1,0,0,0,-0.8539332614253654,0.38017143900219036,0.6965280314576612,-0.9792052941485466,-0.9422260450903923,-0.9173747292782438
2,2569,0,0,0,0,1,0,1,0,0,0,0,0,-0.2024629144922166,-0.04642409708638995,2.0439054841548536,-0.07713543874217706,-0.04318131505982056,-0.06672938838333044
3,4617,0,0,1,0,0,0,0,0,0,0,0,1,0.44900743244093244,-0.4730196331749753,-0.6508494212395314,0.682032261352293,0.703025810865554,0.6253210584464293
6,604,0,0,0,0,1,0,0,1,0,0,0,0,-1.106115331205939,0.024675158928370067,-1.0999752388052622,-1.4257745294982347,-1.4097293047062893,-1.4075771291159902
2,1368,0,0,0,0,1,0,0,1,0,0,0,0,-0.5176905017179336,0.9489654871203058,-0.6508494212395314,-0.4522535964359149,-0.4387609962732717,-0.34066602358677756
6,1028,0,0,1,0,0,0,0,0,1,0,0,0,-0.9379939513522234,-0.5441188891897404,-0.6508494212395314,-1.0417249870975032,-1.0231400707931437,-1.0759696233433969
2,1436,0,1,0,0,0,1,0,0,0,0,0,0,-0.6227663641265061,1.304461767194126,0.24740221389193032,-0.6040871364548087,-0.5826081530781633,-0.4560077647250703
6,1397,0,0,1,0,0,0,1,0,0,0,0,0,-0.8329180889436509,-0.18862260911592008,-0.6508494212395314,-0.8898914470786086,-0.9242451504897805,-0.9173747292782438
3,1061,0,0,1,0,0,0,0,0,1,0,0,0,-0.8119029164619365,-1.397309961366911,-0.20172360367380052,-0.7827148305946842,-0.8253502301864181,-0.9317924469205302
1,523,0,0,0,1,0,0,0,0,1,0,0,0,-1.0220546412790812,-0.3308211211454502,0.24740221389193032,-1.1846271424094026,-1.2209299113998693,-1.2201467997662636
2,4355,0,0,0,1,0,0,0,0,0,0,1,0,0.596113639812934,-0.8996151692635607,1.145653849023392,0.8427971860781804,0.7929302838686118,0.6974096466578616
4,7118,0,0,1,0,0,1,0,0,0,0,0,0,0.47002260492264697,0.6645684630612506,-1.0999752388052622,0.682032261352293,0.6041308905621917,0.7262450819424356
3,6499,0,0,1,0,0,0,0,0,1,0,0,0,0.47002260492264697,-0.2597218651306851,-1.0999752388052622,0.6731008766452995,0.703025810865554,0.6541564937310026
5,936,0,0,1,0,0,0,0,0,1,0,0,0,-1.0010394687973667,0.09577441494313513,-0.20172360367380052,-1.1756957577024092,-1.2119394640995638,-1.1768936468394033
3,15348,0,0,1,0,0,0,1,0,0,0,0,0,1.520781229008371,0.45127069501695544,-1.0999752388052622,1.423337192032775,1.5211565151933746,1.533637269910488
1,6431,0,0,0,1,0,0,0,0,0,1,0,0,1.1004777793740814,0.6645684630612506,0.24740221389193032,1.1821898049439432,1.134567281280229,1.245282917064756
7,924,0,0,1,0,0,0,0,0,1,0,0,0,-1.0220546412790812,0.6645684630612506,-0.20172360367380052,-1.2650096047723471,-1.2479012533007867,-1.1913113644816904
2,903,0,1,0,0,0,0,0,0,1,0,0,0,-0.7698725714985075,1.304461767194126,-1.0999752388052622,-0.8005776000086713,-0.8433311247870292,-0.6866912470016571
4,7092,0,0,0,0,1,0,0,1,0,0,0,0,0.701189502221506,-0.11752335310115501,0.24740221389193032,0.7892088778362183,0.8558634149707512,0.7983336701538687
1,541,0,0,0,0,1,0,1,0,0,0,0,0,-0.8959636063887944,0.09577441494313513,-1.0999752388052622,-0.9792052941485466,-0.9512164923906978,-0.9606278822051035
3,6406,0,0,0,0,1,0,0,0,1,0,0,0,0.44900743244093244,-0.11752335310115501,1.145653849023392,0.6195125684033365,0.6670640216643312,0.6253210584464293
4,3239,0,0,0,1,0,1,0,0,0,0,0,0,-0.2024629144922166,-0.8285159132487956,0.24740221389193032,0.0032470236207674526,0.019751816042319716,-0.08114710602561742
3,1984,0,0,1,0,0,0,1,0,0,0,0,0,-0.4546449842727904,-0.11752335310115501,-1.0999752388052622,-0.30935144112401464,-0.3578469705705204,-0.34066602358677756
6,878,0,0,0,0,1,0,1,0,0,0,0,0,-1.0220546412790812,0.38017143900219036,0.6965280314576612,-1.2560782200653529,-1.2119394640995638,-1.1913113644816904
6,868,0,0,1,0,0,0,0,0,1,0,0,0,-0.9800242963156522,-0.18862260911592008,-0.6508494212395314,-1.139970218874434,-1.1400158856971179,-1.14805821155483
1,3923,0,0,0,1,0,0,0,0,1,0,0,0,0.44900743244093244,0.8778662311055407,0.6965280314576612,0.5837870295753613,0.5322073121597459,0.668574211373289
3,776,0,0,1,0,0,0,0,1,0,0,0,0,-1.0430698137607959,-0.7574166572340305,-0.6508494212395314,-1.2382154506513656,-1.2658821479013977,-1.3066531056199837
2,2858,0,0,0,0,1,0,0,1,0,0,0,0,0.028703982806642915,-0.04642409708638995,-0.20172360367380052,0.24439441070959858,0.2894652350514911,0.26487811738926276
3,788,0,0,0,1,0,0,1,0,0,0,0,0,-1.0430698137607959,0.5934692070464855,2.0439054841548536,-1.3185979130143095,-1.3647770682047609,-1.2778176703354103
4,3418,0,0,0,0,1,0,0,0,0,0,0,1,0.2178405351420732,0.45127069501695544,0.24740221389193032,0.3783651813145053,0.4153314972557717,0.4523084467389892
5,1786,0,0,0,1,0,0,0,0,0,1,0,0,-0.5387056741996481,-0.8285159132487956,1.145653849023392,-0.3718711340729712,-0.3938087597717433,-0.4704254823673573
1,3794,0,0,0,0,1,0,1,0,0,0,0,0,0.680174329739792,-0.6152181452045055,2.4930313017205843,0.7713461084222303,0.8288920730698346,0.7118273643001493
1,7479,0,0,0,1,0,0,0,1,0,0,0,0,1.268599159227797,-1.326210705352146,1.145653849023392,1.4769255002747375,1.4042807002894002,1.2308651994224682
5,1838,0,0,0,0,1,0,0,0,1,0,0,0,-0.6227663641265061,0.8067669750907757,-0.20172360367380052,-0.6130185211618023,-0.555636811177246,-0.49926091765193065
4,686,0,0,0,0,1,0,0,0,1,0,0,0,-0.9590091238339378,-0.9707144252783257,1.5947796665891227,-1.1131760647534525,-1.0770827545949777,-1.1768936468394033
3,808,0,0,0,0,1,0,1,0,0,0,0,0,-0.8539332614253654,-1.255111449337381,-0.6508494212395314,-0.8630972929576278,-0.8253502301864181,-0.9606278822051035
3,3980,0,0,1,0,0,1,0,0,0,0,0,0,-0.055356707120215086,-0.11752335310115501,-1.0999752388052622,0.13721779422567337,0.16359897284721134,0.13511865860868236
1,9596,0,0,1,0,0,0,0,0,1,0,0,0,1.5417964014900856,0.5223699510317205,-0.20172360367380052,1.4858568849817309,1.4312520421903177,1.533637269910488
3,1612,0,0,1,0,0,0,0,1,0,0,0,0,-0.47566015675450485,-0.3308211211454502,-0.20172360367380052,-0.3361455952449961,-0.3039042867686864,-0.3550837412290639
3,1654,0,0,0,1,0,0,0,1,0,0,0,0,-0.49667532923621915,-1.5395084733964362,0.24740221389193032,-0.3450769799519897,-0.330875628669603,-0.49926091765193065
2,4861,0,0,1,0,0,1,0,0,0,0,0,0,0.42799225995921797,-1.1129129373078508,-0.20172360367380052,0.7266891848872616,0.6760544689646375,0.5532324702349956
3,5699,0,0,0,1,0,0,0,0,0,0,1,0,0.8482957095935075,0.024675158928370067,-1.0999752388052622,1.075013188460018,0.96374878257442,1.014599434788169
1,14103,0,0,1,0,0,0,0,0,0,0,1,0,2.5505246806123805,-0.18862260911592008,-0.6508494212395314,2.119985199178288,2.186449615415998,2.110345975601955
4,17515,0,0,0,1,0,1,0,0,0,0,0,0,1.4997660565266566,0.8067669750907757,-1.549101056370993,1.3965430379117936,1.34134756918726,1.4759663993413414
6,1017,0,0,1,0,0,0,0,0,0,1,0,0,-0.8329180889436509,0.30907218298743033,-1.0999752388052622,-0.9166856011995901,-0.879292913988252,-0.8597038587090972
3,5759,0,0,0,0,1,0,0,0,1,0,0,0,0.44900743244093244,0.8778662311055407,-0.6508494212395314,0.5569928754543799,0.6131213378624972,0.6974096466578616
2,3391,0,1,0,0,0,0,1,0,0,0,0,0,0.2178405351420732,1.4466602792236511,1.5947796665891227,0.28905133424456725,0.31643657695240845,0.4811438820235625
5,1053,0,0,1,0,0,0,1,0,0,0,0,0,-1.0430698137607959,-0.2597218651306851,-1.0999752388052622,-1.2382154506513656,-1.2299203587001748,-1.248982235050837
5,878,0,0,0,1,0,0,0,0,1,0,0,0,-1.0430698137607959,-0.5441188891897404,1.145653849023392,-1.2560782200653529,-1.2838630425020094,-1.3066531056199837
2,737,0,0,0,0,1,0,0,0,1,0,0,0,-0.790887743980222,0.5223699510317205,-0.6508494212395314,-0.8273717541296528,-0.8073693355858063,-0.7587798352130908
2,600,0,0,1,0,0,0,0,1,0,0,0,0,-0.9169787788705089,-0.18862260911592008,-0.20172360367380052,-1.0506563718044968,-1.0231400707931437,-1.0471341880588236
4,1401,0,0,1,0,0,0,0,0,0,1,0,0,-0.706827054053364,-0.40192037716021023,-1.0999752388052622,-0.6844695988177525,-0.6185699422793862,-0.6866912470016571
7,2372,0,0,1,0,0,0,0,0,1,0,0,0,-0.5597208466813627,0.23797292697266526,-0.20172360367380052,-0.5058419046778772,-0.4657323381741891,-0.4560077647250703
1,4742,0,0,0,1,0,0,1,0,0,0,0,0,0.596113639812934,-1.1129129373078508,0.24740221389193032,0.851728570785174,0.7929302838686118,0.668574211373289
2,803,0,0,0,1,0,1,0,0,0,0,0,0,-0.9590091238339378,-1.1129129373078508,1.145653849023392,-1.0595877565114904,-1.104054096495895,-1.1768936468394033
3,5633,0,0,0,0,1,0,1,0,0,0,0,0,0.42799225995921797,1.2333625111793611,-0.6508494212395314,0.5748556448683678,0.5322073121597459,0.7118273643001493
2,8818,1,0,0,0,0,0,0,0,0,1,0,0,1.520781229008371,-0.40192037716021023,1.145653849023392,1.4858568849817309,1.4042807002894002,1.3750423758453356
1,3770,0,0,0,0,1,0,0,1,0,0,0,0,0.2178405351420732,-0.2597218651306851,2.0439054841548536,0.3426396424865302,0.4243219445560772,0.35138442324298214
2,644,0,0,1,0,0,1,0,0,0,0,0,0,-0.9379939513522234,-0.11752335310115501,-0.20172360367380052,-1.0595877565114904,-1.0591018599943667,-1.0615519057011107
3,2344,0,0,0,1,0,0,1,0,0,0,0,0,-0.34956912186421785,0.45127069501695544,0.6965280314576612,-0.2021748246400894,-0.24097115566654614,-0.16765341187933747
2,726,0,0,1,0,0,1,0,0,0,0,0,0,-0.8329180889436509,-0.3308211211454502,-0.6508494212395314,-0.8720286776646214,-0.8523215720873347,-0.8885392939936705
1,10833,1,0,0,0,0,0,0,0,0,0,1,0,2.5295095081306664,2.9397446555337026,-0.20172360367380052,1.9949458132803755,1.8538030653046862,2.384282610805402
2,2121,0,1,0,0,0,0,0,0,1,0,0,0,-0.2024629144922166,1.5888587912531813,-0.20172360367380052,-0.08606682344917062,-0.13308578806287744,0.07744778803953566
6,2829,0,0,1,0,0,0,1,0,0,0,0,0,-0.43362981179107585,0.1668736709579002,-0.6508494212395314,-0.32721421053800176,-0.31289473406899193,-0.29741287065991723
1,485,0,0,0,0,1,0,0,0,0,1,0,0,-1.0430698137607959,1.020064743135071,-1.0999752388052622,-1.2828723741863344,-1.3198248317032324,-1.2057290821239768
3,2511,0,0,1,0,0,0,0,0,1,0,0,0,-0.1814477420105021,0.5223699510317205,-0.20172360367380052,-0.005684361086226911,-0.04318131505982056,0.03419463511267596
2,12738,0,0,0,1,0,0,1,0,0,0,0,0,1.4997660565266566,-0.8285159132487956,0.6965280314576612,1.5394451932236939,1.512166067893069,1.389460093487622
4,2726,0,0,1,0,0,0,0,1,0,0,0,0,-0.2024629144922166,0.1668736709579002,-1.0999752388052622,-0.01461574579322048,0.01076136874201419,0.019776917470388965
3,9331,0,0,0,0,1,0,0,1,0,0,0,0,0.8482957095935075,0.8067669750907757,-0.20172360367380052,0.9410424178551121,0.8828347568716686,1.014599434788169
2,8911,0,0,0,1,0,0,0,0,0,0,1,0,1.5417964014900856,-0.18862260911592008,0.6965280314576612,1.4858568849817309,1.4312520421903177,1.4182955287721948
1,5000,1,0,0,0,0,0,0,0,0,1,0,0,1.4787508840449421,3.0108439115484624,2.9421571192863154,1.226846728478912,1.116586386679617,1.5913081404796348
1,4011,0,0,1,0,0,0,1,0,0,0,0,0,0.2598708801055022,0.23797292697266526,-0.20172360367380052,0.42302210484947395,0.4782646283579111,0.4811438820235625
4,628,0,1,0,0,0,0,0,0,0,0,1,0,-1.0220546412790812,1.4466602792236511,-0.6508494212395314,-1.2560782200653529,-1.3108343844029269,-1.14805821155483
3,7813,0,0,0,0,1,0,0,0,0,0,0,1,1.6258570914169435,0.5934692070464855,1.145653849023392,1.4411999614467623,1.512166067893069,1.562472705195062
6,498,0,1,0,0,0,0,0,1,0,0,0,0,-1.106115331205939,-0.04642409708638995,1.5947796665891227,-1.4525686836192162,-1.4277101993069012,-1.4364125644005634
1,1266,0,0,1,0,0,0,1,0,0,0,0,0,-0.5387056741996481,-0.9707144252783257,-0.20172360367380052,-0.40759667290094626,-0.3848183124714378,-0.49926091765193065
1,12268,0,0,0,1,0,0,0,0,0,0,0,1,2.5925550255758094,-0.11752335310115501,0.24740221389193032,2.137847968592275,2.1774591681156923,2.1247636932442413
2,4054,0,1,0,0,0,0,1,0,0,0,0,0,0.2178405351420732,0.45127069501695544,2.0439054841548536,0.36050241190051735,0.3973506026551598,0.4378907290967022
6,10872,0,0,1,0,0,0,0,1,0,0,0,0,0.5330681223677904,-0.11752335310115501,-1.0999752388052622,0.7534833390082432,0.721006705466166,0.7262450819424356
6,1758,0,0,1,0,0,0,0,0,0,0,1,0,-0.4546449842727904,0.8778662311055407,-0.20172360367380052,-0.3450769799519897,-0.3938087597717433,-0.26857743537534384
3,1643,0,1,0,0,0,0,0,1,0,0,0,0,-0.43362981179107585,2.228752095386062,-0.20172360367380052,-0.4701163658499021,-0.4297705489729662,-0.21090656480619716
3,488,0,0,0,1,0,0,0,0,0,0,0,1,-1.0220546412790812,0.6645684630612506,0.24740221389193032,-1.2382154506513656,-1.2838630425020094,-1.1913113644816904
4,7068,0,1,0,0,0,0,0,1,0,0,0,0,0.47002260492264697,1.375561023208891,-0.20172360367380052,0.5569928754543799,0.5951404432618854,0.7550805172270083
0,3609,0,0,1,0,0,0,0,1,0,0,0,0,0.5540832948495049,0.23797292697266526,-1.0999752388052622,0.7534833390082432,0.7299971527664715,0.769498234869296
3,1781,0,0,0,1,0,0,1,0,0,0,0,0,-0.6017511916447916,-0.3308211211454502,1.145653849023392,-0.5058419046778772,-0.555636811177246,-0.5569317882210774
5,10043,0,0,1,0,0,0,1,0,0,0,0,0,0.5750984673312195,-0.2597218651306851,-0.6508494212395314,0.8249344166641933,0.738987600066777,0.740662799584722
3,12148,0,0,0,1,0,0,0,0,1,0,0,0,1.520781229008371,0.8067669750907757,1.145653849023392,1.4144058073257808,1.3952902529890947,1.5192195522682017
2,12915,0,0,0,0,1,0,0,0,0,0,0,1,2.5715398530940954,1.2333625111793611,1.145653849023392,2.0128085826943636,1.9796693275089658,2.182434563813388
6,838,0,0,1,0,0,0,1,0,0,0,0,0,-1.0430698137607959,-0.11752335310115501,-1.0999752388052622,-1.2382154506513656,-1.2299203587001748,-1.23456451740855
7,956,0,0,0,1,0,0,0,0,1,0,0,0,-1.0430698137607959,-0.5441188891897404,2.0439054841548536,-1.2382154506513656,-1.2658821479013977,-1.2922353879776967
3,928,0,0,1,0,0,0,1,0,0,0,0,0,-0.9800242963156522,0.09577441494313513,-1.549101056370993,-1.1221074494604468,-1.1759776748983408,-1.1336404939125437
3,5259,0,0,0,1,0,1,0,0,0,0,0,0,0.2388557076237877,0.1668736709579002,0.24740221389193032,0.3783651813145053,0.4243219445560772,0.42347301145441585
1,3246,0,0,0,1,0,0,0,0,1,0,0,0,0.2178405351420732,-0.4730196331749753,0.24740221389193032,0.44088487426346107,0.4063410499554653,0.36580214088526913
4,14447,0,0,0,1,0,0,0,0,1,0,0,0,1.730932953825516,-0.7574166572340305,0.24740221389193032,1.6912787332425878,1.6290418827970432,1.533637269910488
3,1662,0,0,0,0,1,0,1,0,0,0,0,0,-0.6017511916447916,0.9489654871203058,-0.20172360367380052,-0.5415674435058522,-0.5826081530781633,-0.4560077647250703
4,13097,0,0,0,1,0,0,0,0,0,0,1,0,1.920069506160946,-0.7574166572340305,1.145653849023392,1.798455349726513,1.7818794869022403,1.6633967286910691
3,12170,0,0,1,0,0,0,0,0,0,1,0,0,1.6468722638986582,-0.2597218651306851,-0.6508494212395314,1.5662393473446754,1.6290418827970432,1.562472705195062
1,3989,0,0,0,1,0,1,0,0,0,0,0,0,0.34393157003235997,-1.255111449337381,1.145653849023392,0.6641694919383051,0.6311022324631083,0.4811438820235625
1,4733,0,0,1,0,0,0,0,0,1,0,0,0,0.6171288122946484,-0.04642409708638995,-0.20172360367380052,0.7534833390082432,0.8019207311689173,0.769498234869296
1,4004,0,0,0,0,1,0,0,0,0,1,0,0,0.47002260492264697,1.2333625111793611,0.24740221389193032,0.5480614907473863,0.5861499959615798,0.7262450819424356
2,7695,0,0,1,0,0,0,0,0,0,1,0,0,1.4997660565266566,-0.3308211211454502,-0.20172360367380052,1.503719654395719,1.4492329367909287,1.4182955287721948
2,1154,0,0,1,0,0,0,0,0,0,1,0,0,-0.5387056741996481,0.30907218298743033,-0.6508494212395314,-0.47904775055689564,-0.42078010167266067,-0.4127546117982106
1,2445,0,0,1,0,0,0,0,1,0,0,0,0,-0.1814477420105021,2.513149119445112,-1.998226873936724,-0.07713543874217706,-0.13308578806287744,0.19278952917782904
5,2475,0,1,0,0,0,0,0,0,0,1,0,0,-0.2024629144922166,-0.2597218651306851,2.9421571192863154,0.0032470236207674526,-0.10611444616196004,-0.08114710602561742
7,1273,0,0,1,0,0,0,0,0,0,1,0,0,-0.790887743980222,0.09577441494313513,-0.6508494212395314,-0.8184403694226592,-0.8433311247870292,-0.8164507057822368
3,2835,0,0,0,1,0,0,0,1,0,0,0,0,-0.0973870520836441,-1.5395084733964362,0.6965280314576612,0.2801199495375737,0.19057031474812872,0.04861235275496231
2,2912,0,0,0,1,0,0,1,0,0,0,0,0,0.007688810324928415,-0.40192037716021023,1.145653849023392,0.2176002565886171,0.19956076204843423,0.16395409389325571
3,810,0,0,0,1,0,0,0,0,0,1,0,0,-0.748857399016793,-0.3308211211454502,0.24740221389193032,-0.7559206764737026,-0.7354457571833605,-0.7731975528553772
2,1416,0,0,1,0,0,0,0,0,0,1,0,0,-0.39159946682764685,0.09577441494313513,-1.549101056370993,-0.2557631328820516,-0.22299026106593428,-0.22532428244848415
4,625,0,0,0,1,0,0,0,0,1,0,0,0,-1.0220546412790812,0.45127069501695544,0.24740221389193032,-1.2650096047723471,-1.2479012533007867,-1.2057290821239768
4,4873,0,0,0,1,0,0,0,0,0,0,0,1,0.701189502221506,-0.4730196331749753,0.6965280314576612,0.905316879027137,0.8468729676704457,0.8127513877961551
1,8316,0,0,0,1,0,0,0,0,1,0,0,0,1.4787508840449421,-0.7574166572340305,0.24740221389193032,1.4858568849817309,1.4402424894906232,1.3462069405607617
2,2401,0,1,0,0,0,0,0,1,0,0,0,0,-0.2024629144922166,-0.11752335310115501,3.391282936852046,-0.01461574579322048,-0.061162209660431614,-0.05231167074104408
3,827,0,0,0,1,0,0,0,0,1,0,0,0,-0.8119029164619365,-1.8239054974554914,0.24740221389193032,-0.8273717541296528,-0.8073693355858063,-0.9894633174896769
6,620,0,0,0,0,1,0,0,1,0,0,0,0,-1.106115331205939,0.1668736709579002,0.24740221389193032,-1.381117605963266,-1.3647770682047609,-1.3499062585468433
1,3646,0,1,0,0,0,0,0,0,1,0,0,0,0.42799225995921797,-0.2597218651306851,1.5947796665891227,0.5301987213333992,0.5591786540606625,0.5099793173081358
4,1007,0,0,0,1,0,0,0,1,0,0,0,0,-0.8119029164619365,-0.4730196331749753,0.24740221389193032,-0.880960062371615,-0.8523215720873347,-0.9029570116359569
4,2344,1,0,0,0,0,0,1,0,0,0,0,0,-0.3705842943459324,-2.1083025215145517,4.289534571983507,-0.05927266932818912,-0.14207623536318295,-0.3550837412290639
2,924,0,0,0,1,0,1,0,0,0,0,0,0,-0.8329180889436509,0.8778662311055407,-0.20172360367380052,-0.9166856011995901,-0.9602069396910033,-0.8452861410668102
6,983,0,0,0,0,1,1,0,0,0,0,0,0,-1.0010394687973667,0.09577441494313513,-1.549101056370993,-1.1667643729954156,-1.1400158856971179,-1.1336404939125437
